"","round","contribution","frequency","mean","replicationNumber"
"2639",6,8,0.047,4.33,69
"2640",6,10,0.099,4.33,69
"2641",7,0,0.107,4.386,69
"2642",7,2,0.208,4.386,69
"2643",7,4,0.328,4.386,69
"2644",7,6,0.206,4.386,69
"2645",7,8,0.044,4.386,69
"2646",7,10,0.107,4.386,69
"2647",8,0,0.115,4.452,69
"2648",8,2,0.203,4.452,69
"2649",8,4,0.312,4.452,69
"2650",8,6,0.207,4.452,69
"2651",8,8,0.037,4.452,69
"2652",8,10,0.126,4.452,69
"2653",9,0,0.095,4.728,69
"2654",9,2,0.175,4.728,69
"2655",9,4,0.322,4.728,69
"2656",9,6,0.228,4.728,69
"2657",9,8,0.039,4.728,69
"2658",9,10,0.141,4.728,69
"2659",10,0,0.085,4.842,69
"2660",10,2,0.164,4.842,69
"2661",10,4,0.326,4.842,69
"2662",10,6,0.238,4.842,69
"2663",10,8,0.044,4.842,69
"2664",10,10,0.143,4.842,69
"2665",11,0,0.066,4.86,69
"2666",11,2,0.158,4.86,69
"2667",11,4,0.365,4.86,69
"2668",11,6,0.23,4.86,69
"2669",11,8,0.053,4.86,69
"2670",11,10,0.128,4.86,69
"2671",12,0,0.078,4.81,69
"2672",12,2,0.148,4.81,69
"2673",12,4,0.373,4.81,69
"2674",12,6,0.222,4.81,69
"2675",12,8,0.05,4.81,69
"2676",12,10,0.129,4.81,69
"2677",13,0,0.076,4.734,69
"2678",13,2,0.148,4.734,69
"2679",13,4,0.384,4.734,69
"2680",13,6,0.226,4.734,69
"2681",13,8,0.057,4.734,69
"2682",13,10,0.109,4.734,69
"2683",14,0,0.072,4.686,69
"2684",14,2,0.157,4.686,69
"2685",14,4,0.388,4.686,69
"2686",14,6,0.226,4.686,69
"2687",14,8,0.053,4.686,69
"2688",14,10,0.104,4.686,69
"2689",1,0,0.095,4.57,68
"2690",1,2,0.216,4.57,68
"2691",1,4,0.297,4.57,68
"2692",1,6,0.198,4.57,68
"2693",1,8,0.089,4.57,68
"2694",1,10,0.105,4.57,68
"2695",2,0,0.088,4.612,68
"2696",2,2,0.234,4.612,68
"2697",2,4,0.298,4.612,68
"2698",2,6,0.17,4.612,68
"2699",2,8,0.084,4.612,68
"2700",2,10,0.126,4.612,68
"2701",3,0,0.086,4.452,68
"2702",3,2,0.256,4.452,68
"2703",3,4,0.304,4.452,68
"2704",3,6,0.167,4.452,68
"2705",3,8,0.074,4.452,68
"2706",3,10,0.113,4.452,68
"2707",4,0,0.082,4.488,68
"2708",4,2,0.265,4.488,68
"2709",4,4,0.294,4.488,68
"2710",4,6,0.162,4.488,68
"2711",4,8,0.08,4.488,68
"2712",4,10,0.117,4.488,68
"2713",5,0,0.072,4.598,68
"2714",5,2,0.26,4.598,68
"2715",5,4,0.298,4.598,68
"2716",5,6,0.154,4.598,68
"2717",5,8,0.099,4.598,68
"2718",5,10,0.117,4.598,68
"2719",6,0,0.06,4.636,68
"2720",6,2,0.266,4.636,68
"2721",6,4,0.302,4.636,68
"2722",6,6,0.159,4.636,68
"2723",6,8,0.094,4.636,68
"2724",6,10,0.119,4.636,68
"2725",7,0,0.059,4.634,68
"2726",7,2,0.271,4.634,68
"2727",7,4,0.297,4.634,68
"2728",7,6,0.156,4.634,68
"2729",7,8,0.101,4.634,68
"2730",7,10,0.116,4.634,68
"2731",8,0,0.063,4.646,68
"2732",8,2,0.261,4.646,68
"2733",8,4,0.287,4.646,68
"2734",8,6,0.179,4.646,68
"2735",8,8,0.099,4.646,68
"2736",8,10,0.111,4.646,68
"2737",9,0,0.054,4.788,68
"2738",9,2,0.259,4.788,68
"2739",9,4,0.281,4.788,68
"2740",9,6,0.162,4.788,68
"2741",9,8,0.133,4.788,68
"2742",9,10,0.111,4.788,68
"2743",10,0,0.049,4.828,68
"2744",10,2,0.245,4.828,68
"2745",10,4,0.292,4.828,68
"2746",10,6,0.18,4.828,68
"2747",10,8,0.125,4.828,68
"2748",10,10,0.109,4.828,68
"2749",11,0,0.058,4.678,68
"2750",11,2,0.267,4.678,68
"2751",11,4,0.291,4.678,68
"2752",11,6,0.15,4.678,68
"2753",11,8,0.13,4.678,68
"2754",11,10,0.104,4.678,68
"2755",12,0,0.056,4.63,68
"2756",12,2,0.27,4.63,68
"2757",12,4,0.308,4.63,68
"2758",12,6,0.14,4.63,68
"2759",12,8,0.121,4.63,68
"2760",12,10,0.105,4.63,68
"2761",13,0,0.061,4.646,68
"2762",13,2,0.288,4.646,68
"2763",13,4,0.272,4.646,68
"2764",13,6,0.142,4.646,68
"2765",13,8,0.12,4.646,68
"2766",13,10,0.117,4.646,68
"2767",14,0,0.061,4.766,68
"2768",14,2,0.282,4.766,68
"2769",14,4,0.26,4.766,68
"2770",14,6,0.141,4.766,68
"2771",14,8,0.122,4.766,68
"2772",14,10,0.134,4.766,68
"2773",1,0,0.103,4.584,67
"2774",1,2,0.202,4.584,67
"2775",1,4,0.303,4.584,67
"2776",1,6,0.198,4.584,67
"2777",1,8,0.08,4.584,67
"2778",1,10,0.114,4.584,67
"2779",2,0,0.103,4.594,67
"2780",2,2,0.189,4.594,67
"2781",2,4,0.325,4.594,67
"2782",2,6,0.187,4.594,67
"2783",2,8,0.083,4.594,67
"2784",2,10,0.113,4.594,67
"2785",3,0,0.101,4.578,67
"2786",3,2,0.188,4.578,67
"2787",3,4,0.333,4.578,67
"2788",3,6,0.189,4.578,67
"2789",3,8,0.077,4.578,67
"2790",3,10,0.112,4.578,67
"2791",4,0,0.105,4.568,67
"2792",4,2,0.18,4.568,67
"2793",4,4,0.344,4.568,67
"2794",4,6,0.18,4.568,67
"2795",4,8,0.079,4.568,67
"2796",4,10,0.112,4.568,67
"2797",5,0,0.102,4.59,67
"2798",5,2,0.182,4.59,67
"2799",5,4,0.345,4.59,67
"2800",5,6,0.181,4.59,67
"2801",5,8,0.07,4.59,67
"2802",5,10,0.12,4.59,67
"2803",6,0,0.1,4.6,67
"2804",6,2,0.164,4.6,67
"2805",6,4,0.369,4.6,67
"2806",6,6,0.188,4.6,67
"2807",6,8,0.061,4.6,67
"2808",6,10,0.118,4.6,67
"2809",7,0,0.098,4.456,67
"2810",7,2,0.163,4.456,67
"2811",7,4,0.413,4.456,67
"2812",7,6,0.166,4.456,67
"2813",7,8,0.059,4.456,67
"2814",7,10,0.101,4.456,67
"2815",8,0,0.106,4.436,67
"2816",8,2,0.165,4.436,67
"2817",8,4,0.406,4.436,67
"2818",8,6,0.164,4.436,67
"2819",8,8,0.046,4.436,67
"2820",8,10,0.113,4.436,67
"2821",9,0,0.099,4.422,67
"2822",9,2,0.177,4.422,67
"2823",9,4,0.413,4.422,67
"2824",9,6,0.151,4.422,67
"2825",9,8,0.045,4.422,67
"2826",9,10,0.115,4.422,67
"2827",10,0,0.098,4.562,67
"2828",10,2,0.15,4.562,67
"2829",10,4,0.435,4.562,67
"2830",10,6,0.14,4.562,67
"2831",10,8,0.044,4.562,67
"2832",10,10,0.133,4.562,67
"2833",11,0,0.119,4.326,67
"2834",11,2,0.153,4.326,67
"2835",11,4,0.443,4.326,67
"2836",11,6,0.129,4.326,67
"2837",11,8,0.043,4.326,67
"2838",11,10,0.113,4.326,67
"2839",12,0,0.128,4.314,67
"2840",12,2,0.14,4.314,67
"2841",12,4,0.434,4.314,67
"2842",12,6,0.149,4.314,67
"2843",12,8,0.043,4.314,67
"2844",12,10,0.106,4.314,67
"2845",13,0,0.122,4.378,67
"2846",13,2,0.147,4.378,67
"2847",13,4,0.414,4.378,67
"2848",13,6,0.165,4.378,67
"2849",13,8,0.041,4.378,67
"2850",13,10,0.111,4.378,67
"2851",14,0,0.141,4.334,67
"2852",14,2,0.147,4.334,67
"2853",14,4,0.395,4.334,67
"2854",14,6,0.155,4.334,67
"2855",14,8,0.045,4.334,67
"2856",14,10,0.117,4.334,67
"2857",1,0,0.092,4.636,66
"2858",1,2,0.195,4.636,66
"2859",1,4,0.331,4.636,66
"2860",1,6,0.185,4.636,66
"2861",1,8,0.079,4.636,66
"2862",1,10,0.118,4.636,66
"2863",2,0,0.092,4.594,66
"2864",2,2,0.202,4.594,66
"2865",2,4,0.326,4.594,66
"2866",2,6,0.186,4.594,66
"2867",2,8,0.085,4.594,66
"2868",2,10,0.109,4.594,66
"2869",3,0,0.1,4.512,66
"2870",3,2,0.217,4.512,66
"2871",3,4,0.314,4.512,66
"2872",3,6,0.176,4.512,66
"2873",3,8,0.082,4.512,66
"2874",3,10,0.111,4.512,66
"2875",4,0,0.099,4.57,66
"2876",4,2,0.211,4.57,66
"2877",4,4,0.317,4.57,66
"2878",4,6,0.178,4.57,66
"2879",4,8,0.069,4.57,66
"2880",4,10,0.126,4.57,66
"2881",5,0,0.102,4.602,66
"2882",5,2,0.212,4.602,66
"2883",5,4,0.305,4.602,66
"2884",5,6,0.173,4.602,66
"2885",5,8,0.08,4.602,66
"2886",5,10,0.128,4.602,66
"2887",6,0,0.102,4.526,66
"2888",6,2,0.218,4.526,66
"2889",6,4,0.319,4.526,66
"2890",6,6,0.162,4.526,66
"2891",6,8,0.074,4.526,66
"2892",6,10,0.125,4.526,66
"2893",7,0,0.09,4.634,66
"2894",7,2,0.214,4.634,66
"2895",7,4,0.31,4.634,66
"2896",7,6,0.185,4.634,66
"2897",7,8,0.077,4.634,66
"2898",7,10,0.124,4.634,66
"2899",8,0,0.072,4.894,66
"2900",8,2,0.211,4.894,66
"2901",8,4,0.312,4.894,66
"2902",8,6,0.165,4.894,66
"2903",8,8,0.083,4.894,66
"2904",8,10,0.157,4.894,66
"2905",9,0,0.072,4.85,66
"2906",9,2,0.215,4.85,66
"2907",9,4,0.319,4.85,66
"2908",9,6,0.167,4.85,66
"2909",9,8,0.064,4.85,66
"2910",9,10,0.163,4.85,66
"2911",10,0,0.075,4.92,66
"2912",10,2,0.194,4.92,66
"2913",10,4,0.338,4.92,66
"2914",10,6,0.16,4.92,66
"2915",10,8,0.055,4.92,66
"2916",10,10,0.178,4.92,66
"2917",11,0,0.072,4.798,66
"2918",11,2,0.203,4.798,66
"2919",11,4,0.35,4.798,66
"2920",11,6,0.163,4.798,66
"2921",11,8,0.053,4.798,66
"2922",11,10,0.159,4.798,66
"2923",12,0,0.074,4.762,66
"2924",12,2,0.193,4.762,66
"2925",12,4,0.364,4.762,66
"2926",12,6,0.163,4.762,66
"2927",12,8,0.059,4.762,66
"2928",12,10,0.147,4.762,66
"2929",13,0,0.075,4.688,66
"2930",13,2,0.216,4.688,66
"2931",13,4,0.343,4.688,66
"2932",13,6,0.168,4.688,66
"2933",13,8,0.052,4.688,66
"2934",13,10,0.146,4.688,66
"2935",14,0,0.083,4.464,66
"2936",14,2,0.231,4.464,66
"2937",14,4,0.345,4.464,66
"2938",14,6,0.172,4.464,66
"2939",14,8,0.05,4.464,66
"2940",14,10,0.119,4.464,66
"2941",1,0,0.09,4.448,65
"2942",1,2,0.216,4.448,65
"2943",1,4,0.324,4.448,65
"2944",1,6,0.211,4.448,65
"2945",1,8,0.068,4.448,65
"2946",1,10,0.091,4.448,65
"2947",2,0,0.083,4.364,65
"2948",2,2,0.243,4.364,65
"2949",2,4,0.322,4.364,65
"2950",2,6,0.2,4.364,65
"2951",2,8,0.065,4.364,65
"2952",2,10,0.087,4.364,65
"2953",3,0,0.086,4.324,65
"2954",3,2,0.232,4.324,65
"2955",3,4,0.34,4.324,65
"2956",3,6,0.199,4.324,65
"2957",3,8,0.062,4.324,65
"2958",3,10,0.081,4.324,65
"2959",4,0,0.08,4.308,65
"2960",4,2,0.247,4.308,65
"2961",4,4,0.33,4.308,65
"2962",4,6,0.202,4.308,65
"2963",4,8,0.064,4.308,65
"2964",4,10,0.077,4.308,65
"2965",5,0,0.086,4.314,65
"2966",5,2,0.246,4.314,65
"2967",5,4,0.325,4.314,65
"2968",5,6,0.198,4.314,65
"2969",5,8,0.058,4.314,65
"2970",5,10,0.087,4.314,65
"2971",6,0,0.082,4.338,65
"2972",6,2,0.24,4.338,65
"2973",6,4,0.341,4.338,65
"2974",6,6,0.189,4.338,65
"2975",6,8,0.06,4.338,65
"2976",6,10,0.088,4.338,65
"2977",7,0,0.079,4.3,65
"2978",7,2,0.248,4.3,65
"2979",7,4,0.341,4.3,65
"2980",7,6,0.185,4.3,65
"2981",7,8,0.07,4.3,65
"2982",7,10,0.077,4.3,65
"2983",8,0,0.081,4.396,65
"2984",8,2,0.242,4.396,65
"2985",8,4,0.336,4.396,65
"2986",8,6,0.175,4.396,65
"2987",8,8,0.071,4.396,65
"2988",8,10,0.095,4.396,65
"2989",9,0,0.071,4.468,65
"2990",9,2,0.239,4.468,65
"2991",9,4,0.36,4.468,65
"2992",9,6,0.149,4.468,65
"2993",9,8,0.077,4.468,65
"2994",9,10,0.104,4.468,65
"2995",10,0,0.078,4.276,65
"2996",10,2,0.254,4.276,65
"2997",10,4,0.368,4.276,65
"2998",10,6,0.144,4.276,65
"2999",10,8,0.064,4.276,65
"3000",10,10,0.092,4.276,65
"3001",11,0,0.082,4.312,65
"3002",11,2,0.267,4.312,65
"3003",11,4,0.334,4.312,65
"3004",11,6,0.142,4.312,65
"3005",11,8,0.08,4.312,65
"3006",11,10,0.095,4.312,65
"3007",12,0,0.082,4.216,65
"3008",12,2,0.272,4.216,65
"3009",12,4,0.355,4.216,65
"3010",12,6,0.128,4.216,65
"3011",12,8,0.073,4.216,65
"3012",12,10,0.09,4.216,65
"3013",13,0,0.087,4.178,65
"3014",13,2,0.279,4.178,65
"3015",13,4,0.349,4.178,65
"3016",13,6,0.125,4.178,65
"3017",13,8,0.063,4.178,65
"3018",13,10,0.097,4.178,65
"3019",14,0,0.095,4.096,65
"3020",14,2,0.297,4.096,65
"3021",14,4,0.333,4.096,65
"3022",14,6,0.115,4.096,65
"3023",14,8,0.06,4.096,65
"3024",14,10,0.1,4.096,65
"3025",1,0,0.098,4.608,64
"3026",1,2,0.203,4.608,64
"3027",1,4,0.299,4.608,64
"3028",1,6,0.211,4.608,64
"3029",1,8,0.075,4.608,64
"3030",1,10,0.114,4.608,64
"3031",2,0,0.107,4.65,64
"3032",2,2,0.197,4.65,64
"3033",2,4,0.285,4.65,64
"3034",2,6,0.218,4.65,64
"3035",2,8,0.061,4.65,64
"3036",2,10,0.132,4.65,64
"3037",3,0,0.101,4.704,64
"3038",3,2,0.199,4.704,64
"3039",3,4,0.291,4.704,64
"3040",3,6,0.208,4.704,64
"3041",3,8,0.058,4.704,64
"3042",3,10,0.143,4.704,64
"3043",4,0,0.115,4.58,64
"3044",4,2,0.204,4.58,64
"3045",4,4,0.296,4.58,64
"3046",4,6,0.189,4.58,64
"3047",4,8,0.053,4.58,64
"3048",4,10,0.143,4.58,64
"3049",5,0,0.12,4.56,64
"3050",5,2,0.198,4.56,64
"3051",5,4,0.304,4.56,64
"3052",5,6,0.176,4.56,64
"3053",5,8,0.064,4.56,64
"3054",5,10,0.138,4.56,64
"3055",6,0,0.12,4.656,64
"3056",6,2,0.188,4.656,64
"3057",6,4,0.285,4.656,64
"3058",6,6,0.201,4.656,64
"3059",6,8,0.063,4.656,64
"3060",6,10,0.143,4.656,64
"3061",7,0,0.099,4.704,64
"3062",7,2,0.212,4.704,64
"3063",7,4,0.292,4.704,64
"3064",7,6,0.179,4.704,64
"3065",7,8,0.071,4.704,64
"3066",7,10,0.147,4.704,64
"3067",8,0,0.096,4.674,64
"3068",8,2,0.225,4.674,64
"3069",8,4,0.296,4.674,64
"3070",8,6,0.166,4.674,64
"3071",8,8,0.063,4.674,64
"3072",8,10,0.154,4.674,64
"3073",9,0,0.086,4.672,64
"3074",9,2,0.224,4.672,64
"3075",9,4,0.315,4.672,64
"3076",9,6,0.162,4.672,64
"3077",9,8,0.069,4.672,64
"3078",9,10,0.144,4.672,64
"3079",10,0,0.084,4.786,64
"3080",10,2,0.21,4.786,64
"3081",10,4,0.319,4.786,64
"3082",10,6,0.162,4.786,64
"3083",10,8,0.066,4.786,64
"3084",10,10,0.159,4.786,64
"3085",11,0,0.085,4.764,64
"3086",11,2,0.201,4.764,64
"3087",11,4,0.334,4.764,64
"3088",11,6,0.163,4.764,64
"3089",11,8,0.061,4.764,64
"3090",11,10,0.156,4.764,64
"3091",12,0,0.093,4.742,64
"3092",12,2,0.214,4.742,64
"3093",12,4,0.323,4.742,64
"3094",12,6,0.147,4.742,64
"3095",12,8,0.045,4.742,64
"3096",12,10,0.178,4.742,64
"3097",13,0,0.098,4.688,64
"3098",13,2,0.221,4.688,64
"3099",13,4,0.309,4.688,64
"3100",13,6,0.152,4.688,64
"3101",13,8,0.051,4.688,64
"3102",13,10,0.169,4.688,64
"3103",14,0,0.101,4.856,64
"3104",14,2,0.205,4.856,64
"3105",14,4,0.294,4.856,64
"3106",14,6,0.153,4.856,64
"3107",14,8,0.059,4.856,64
"3108",14,10,0.188,4.856,64
"3109",1,0,0.101,4.594,63
"3110",1,2,0.192,4.594,63
"3111",1,4,0.329,4.594,63
"3112",1,6,0.187,4.594,63
"3113",1,8,0.069,4.594,63
"3114",1,10,0.122,4.594,63
"3115",2,0,0.12,4.474,63
"3116",2,2,0.171,4.474,63
"3117",2,4,0.342,4.474,63
"3118",2,6,0.194,4.474,63
"3119",2,8,0.065,4.474,63
"3120",2,10,0.108,4.474,63
"3121",3,0,0.117,4.512,63
"3122",3,2,0.164,4.512,63
"3123",3,4,0.34,4.512,63
"3124",3,6,0.209,4.512,63
"3125",3,8,0.065,4.512,63
"3126",3,10,0.105,4.512,63
"3127",4,0,0.113,4.538,63
"3128",4,2,0.167,4.538,63
"3129",4,4,0.333,4.538,63
"3130",4,6,0.217,4.538,63
"3131",4,8,0.065,4.538,63
"3132",4,10,0.105,4.538,63
"3133",5,0,0.101,4.678,63
"3134",5,2,0.156,4.678,63
"3135",5,4,0.333,4.678,63
"3136",5,6,0.232,4.678,63
"3137",5,8,0.069,4.678,63
"3138",5,10,0.109,4.678,63
"3139",6,0,0.109,4.514,63
"3140",6,2,0.177,4.514,63
"3141",6,4,0.317,4.514,63
"3142",6,6,0.238,4.514,63
"3143",6,8,0.063,4.514,63
"3144",6,10,0.096,4.514,63
"3145",7,0,0.098,4.448,63
"3146",7,2,0.181,4.448,63
"3147",7,4,0.339,4.448,63
"3148",7,6,0.25,4.448,63
"3149",7,8,0.045,4.448,63
"3150",7,10,0.087,4.448,63
"3151",8,0,0.125,4.358,63
"3152",8,2,0.164,4.358,63
"3153",8,4,0.342,4.358,63
"3154",8,6,0.232,4.358,63
"3155",8,8,0.05,4.358,63
"3156",8,10,0.087,4.358,63
"3157",9,0,0.134,4.374,63
"3158",9,2,0.14,4.374,63
"3159",9,4,0.354,4.374,63
"3160",9,6,0.233,4.374,63
"3161",9,8,0.055,4.374,63
"3162",9,10,0.084,4.374,63
"3163",10,0,0.137,4.53,63
"3164",10,2,0.127,4.53,63
"3165",10,4,0.321,4.53,63
"3166",10,6,0.265,4.53,63
"3167",10,8,0.049,4.53,63
"3168",10,10,0.101,4.53,63
"3169",11,0,0.143,4.448,63
"3170",11,2,0.139,4.448,63
"3171",11,4,0.316,4.448,63
"3172",11,6,0.258,4.448,63
"3173",11,8,0.041,4.448,63
"3174",11,10,0.103,4.448,63
"3175",12,0,0.132,4.5,63
"3176",12,2,0.146,4.5,63
"3177",12,4,0.334,4.5,63
"3178",12,6,0.23,4.5,63
"3179",12,8,0.044,4.5,63
"3180",12,10,0.114,4.5,63
"3181",13,0,0.13,4.53,63
"3182",13,2,0.136,4.53,63
"3183",13,4,0.342,4.53,63
"3184",13,6,0.234,4.53,63
"3185",13,8,0.047,4.53,63
"3186",13,10,0.111,4.53,63
"3187",14,0,0.136,4.474,63
"3188",14,2,0.149,4.474,63
"3189",14,4,0.327,4.474,63
"3190",14,6,0.229,4.474,63
"3191",14,8,0.048,4.474,63
"3192",14,10,0.111,4.474,63
"3193",1,0,0.107,4.552,62
"3194",1,2,0.195,4.552,62
"3195",1,4,0.312,4.552,62
"3196",1,6,0.21,4.552,62
"3197",1,8,0.053,4.552,62
"3198",1,10,0.123,4.552,62
"3199",2,0,0.114,4.424,62
"3200",2,2,0.213,4.424,62
"3201",2,4,0.319,4.424,62
"3202",2,6,0.186,4.424,62
"3203",2,8,0.037,4.424,62
"3204",2,10,0.131,4.424,62
"3205",3,0,0.109,4.456,62
"3206",3,2,0.201,4.456,62
"3207",3,4,0.337,4.456,62
"3208",3,6,0.19,4.456,62
"3209",3,8,0.032,4.456,62
"3210",3,10,0.131,4.456,62
"3211",4,0,0.113,4.46,62
"3212",4,2,0.204,4.46,62
"3213",4,4,0.322,4.46,62
"3214",4,6,0.197,4.46,62
"3215",4,8,0.029,4.46,62
"3216",4,10,0.135,4.46,62
"3217",5,0,0.1,4.496,62
"3218",5,2,0.199,4.496,62
"3219",5,4,0.339,4.496,62
"3220",5,6,0.206,4.496,62
"3221",5,8,0.027,4.496,62
"3222",5,10,0.129,4.496,62
"3223",6,0,0.113,4.368,62
"3224",6,2,0.201,4.368,62
"3225",6,4,0.342,4.368,62
"3226",6,6,0.196,4.368,62
"3227",6,8,0.029,4.368,62
"3228",6,10,0.119,4.368,62
"3229",7,0,0.11,4.238,62
"3230",7,2,0.224,4.238,62
"3231",7,4,0.351,4.238,62
"3232",7,6,0.172,4.238,62
"3233",7,8,0.038,4.238,62
"3234",7,10,0.105,4.238,62
"3235",8,0,0.108,4.228,62
"3236",8,2,0.222,4.228,62
"3237",8,4,0.357,4.228,62
"3238",8,6,0.179,4.228,62
"3239",8,8,0.029,4.228,62
"3240",8,10,0.105,4.228,62
"3241",9,0,0.105,4.254,62
"3242",9,2,0.222,4.254,62
"3243",9,4,0.341,4.254,62
"3244",9,6,0.206,4.254,62
"3245",9,8,0.025,4.254,62
"3246",9,10,0.101,4.254,62
"3247",10,0,0.102,4.3,62
"3248",10,2,0.219,4.3,62
"3249",10,4,0.353,4.3,62
"3250",10,6,0.189,4.3,62
"3251",10,8,0.027,4.3,62
"3252",10,10,0.11,4.3,62
"3253",11,0,0.111,4.214,62
"3254",11,2,0.229,4.214,62
"3255",11,4,0.346,4.214,62
"3256",11,6,0.177,4.214,62
"3257",11,8,0.03,4.214,62
"3258",11,10,0.107,4.214,62
"3259",12,0,0.13,4.178,62
"3260",12,2,0.213,4.178,62
"3261",12,4,0.33,4.178,62
"3262",12,6,0.194,4.178,62
"3263",12,8,0.031,4.178,62
"3264",12,10,0.102,4.178,62
"3265",13,0,0.14,4.088,62
"3266",13,2,0.217,4.088,62
"3267",13,4,0.326,4.088,62
"3268",13,6,0.191,4.088,62
"3269",13,8,0.028,4.088,62
"3270",13,10,0.098,4.088,62
"3271",14,0,0.155,3.998,62
"3272",14,2,0.201,3.998,62
"3273",14,4,0.332,3.998,62
"3274",14,6,0.2,3.998,62
"3275",14,8,0.026,3.998,62
"3276",14,10,0.086,3.998,62
"3277",1,0,0.088,4.652,61
"3278",1,2,0.168,4.652,61
"3279",1,4,0.359,4.652,61
"3280",1,6,0.206,4.652,61
"3281",1,8,0.073,4.652,61
"3282",1,10,0.106,4.652,61
"3283",2,0,0.09,4.65,61
"3284",2,2,0.158,4.65,61
"3285",2,4,0.372,4.65,61
"3286",2,6,0.204,4.65,61
"3287",2,8,0.069,4.65,61
"3288",2,10,0.107,4.65,61
"3289",3,0,0.07,4.804,61
"3290",3,2,0.156,4.804,61
"3291",3,4,0.367,4.804,61
"3292",3,6,0.228,4.804,61
"3293",3,8,0.067,4.804,61
"3294",3,10,0.112,4.804,61
"3295",4,0,0.08,4.772,61
"3296",4,2,0.148,4.772,61
"3297",4,4,0.348,4.772,61
"3298",4,6,0.261,4.772,61
"3299",4,8,0.056,4.772,61
"3300",4,10,0.107,4.772,61
"3301",5,0,0.087,4.618,61
"3302",5,2,0.172,4.618,61
"3303",5,4,0.332,4.618,61
"3304",5,6,0.261,4.618,61
"3305",5,8,0.05,4.618,61
"3306",5,10,0.098,4.618,61
"3307",6,0,0.077,4.724,61
"3308",6,2,0.155,4.724,61
"3309",6,4,0.338,4.724,61
"3310",6,6,0.284,4.724,61
"3311",6,8,0.051,4.724,61
"3312",6,10,0.095,4.724,61
"3313",7,0,0.086,4.56,61
"3314",7,2,0.157,4.56,61
"3315",7,4,0.339,4.56,61
"3316",7,6,0.302,4.56,61
"3317",7,8,0.041,4.56,61
"3318",7,10,0.075,4.56,61
"3319",8,0,0.085,4.562,61
"3320",8,2,0.162,4.562,61
"3321",8,4,0.338,4.562,61
"3322",8,6,0.297,4.562,61
"3323",8,8,0.038,4.562,61
"3324",8,10,0.08,4.562,61
"3325",9,0,0.08,4.576,61
"3326",9,2,0.16,4.576,61
"3327",9,4,0.354,4.576,61
"3328",9,6,0.282,4.576,61
"3329",9,8,0.046,4.576,61
"3330",9,10,0.078,4.576,61
"3331",10,0,0.083,4.422,61
"3332",10,2,0.183,4.422,61
"3333",10,4,0.361,4.422,61
"3334",10,6,0.26,4.422,61
"3335",10,8,0.039,4.422,61
"3336",10,10,0.074,4.422,61
"3337",11,0,0.076,4.514,61
"3338",11,2,0.175,4.514,61
"3339",11,4,0.358,4.514,61
"3340",11,6,0.269,4.514,61
"3341",11,8,0.051,4.514,61
"3342",11,10,0.071,4.514,61
"3343",12,0,0.068,4.684,61
"3344",12,2,0.167,4.684,61
"3345",12,4,0.335,4.684,61
"3346",12,6,0.295,4.684,61
"3347",12,8,0.055,4.684,61
"3348",12,10,0.08,4.684,61
"3349",13,0,0.068,4.718,61
"3350",13,2,0.189,4.718,61
"3351",13,4,0.304,4.718,61
"3352",13,6,0.283,4.718,61
"3353",13,8,0.067,4.718,61
"3354",13,10,0.089,4.718,61
"3355",14,0,0.078,4.72,61
"3356",14,2,0.175,4.72,61
"3357",14,4,0.311,4.72,61
"3358",14,6,0.278,4.72,61
"3359",14,8,0.061,4.72,61
"3360",14,10,0.097,4.72,61
"3361",1,0,0.096,4.642,60
"3362",1,2,0.19,4.642,60
"3363",1,4,0.313,4.642,60
"3364",1,6,0.22,4.642,60
"3365",1,8,0.06,4.642,60
"3366",1,10,0.121,4.642,60
"3367",2,0,0.102,4.666,60
"3368",2,2,0.191,4.666,60
"3369",2,4,0.292,4.666,60
"3370",2,6,0.22,4.666,60
"3371",2,8,0.077,4.666,60
"3372",2,10,0.118,4.666,60
"3373",3,0,0.11,4.594,60
"3374",3,2,0.235,4.594,60
"3375",3,4,0.241,4.594,60
"3376",3,6,0.208,4.594,60
"3377",3,8,0.074,4.594,60
"3378",3,10,0.132,4.594,60
"3379",4,0,0.111,4.656,60
"3380",4,2,0.226,4.656,60
"3381",4,4,0.221,4.656,60
"3382",4,6,0.239,4.656,60
"3383",4,8,0.072,4.656,60
"3384",4,10,0.131,4.656,60
"3385",5,0,0.122,4.744,60
"3386",5,2,0.217,4.744,60
"3387",5,4,0.189,4.744,60
"3388",5,6,0.259,4.744,60
"3389",5,8,0.065,4.744,60
"3390",5,10,0.148,4.744,60
"3391",6,0,0.123,4.664,60
"3392",6,2,0.21,4.664,60
"3393",6,4,0.211,4.664,60
"3394",6,6,0.262,4.664,60
"3395",6,8,0.056,4.664,60
"3396",6,10,0.138,4.664,60
"3397",7,0,0.108,4.752,60
"3398",7,2,0.218,4.752,60
"3399",7,4,0.198,4.752,60
"3400",7,6,0.276,4.752,60
"3401",7,8,0.066,4.752,60
"3402",7,10,0.134,4.752,60
"3403",8,0,0.104,4.692,60
"3404",8,2,0.214,4.692,60
"3405",8,4,0.221,4.692,60
"3406",8,6,0.273,4.692,60
"3407",8,8,0.069,4.692,60
"3408",8,10,0.119,4.692,60
"3409",9,0,0.103,4.676,60
"3410",9,2,0.217,4.676,60
"3411",9,4,0.228,4.676,60
"3412",9,6,0.265,4.676,60
"3413",9,8,0.065,4.676,60
"3414",9,10,0.122,4.676,60
